"annotation_id","annotator","answer","choice","created_at","id","image","lead_time","model_response","nli_is_flooded","nli_label","nli_score","prompt","sample_id","updated_at"
33714,"1","Based on the image provided, it is reasonable to conclude that there is a flood. The road is clearly submerged in water, which is a strong indicator of flooding. The vehicles are stationary, which is common during flood events as drivers are advised to stay put to avoid being swept away by the water. The overcast sky and the wet conditions further support the likelihood of recent or ongoing rainfall, which is a common cause of flooding. Therefore, the JSON response would be:

{
  ""flood"": true,
  ""confidence"": 0.95,
  ""reasoning"": ""The road is submerged in water, indicating a flood.""
}

The confidence level of 0.95 is high, reflecting a strong certainty in the assessment that a flood is occurring.","Not Flooded","2026-01-22T18:03:40.939362Z",213476,"/data/local-files/?d=/share/ju/nexar_data/2023/2023-09-29/604222322869534719/frames/4d868b9d48a5a4e72fdd130b6069b1d9.jpg",1.446,"Based on the image provided, it is reasonable to conclude that there is a flood. The road is clearly submerged in water, which is a strong indicator of flooding. The vehicles are stationary, which is common during flood events as drivers are advised to stay put to avoid being swept away by the water. The overcast sky and the wet conditions further support the likelihood of recent or ongoing rainfall, which is a common cause of flooding. Therefore, the JSON response would be:

{
  ""flood"": true,
  ""confidence"": 0.95,
  ""reasoning"": ""The road is submerged in water, indicating a flood.""
}

The confidence level of 0.95 is high, reflecting a strong certainty in the assessment that a flood is occurring.",True,"yes, flooded",0.9912922382354736,"Based on this road CCTV image, analyze if there is a flood or not. Use this JSON example format:
{
“flood”: true,
“confidence”: 0.95,
“reasoning”: “The road is submerged in water, indicating a flood.”
}
If there is a flood, set “flood” to true; otherwise, set it to false. The “confidence” should be a
float between 0 and 1, indicating your confidence in the prediction. The “reasoning” should be a
short explanation of your decision.","nexar_4d868b9d48a5a4e72fdd130b6069b1d9","2026-01-22T18:03:40.939379Z"
33763,"1","Based on the image provided, there is no evidence of a flood. The road is not submerged in water; instead, it appears to be wet from rain. The vehicles are parked normally, and there is no visible water accumulation on the road surface that would suggest flooding. Therefore, the answer to the question is:

{
  ""flood"": false,
  ""confidence"": 0.95,
  ""reasoning"": ""The road is not submerged in water, and there is no visible water accumulation that would indicate a flood.""
}

The confidence level is high because the image clearly shows the road conditions, and there are no signs of flooding.","Not Flooded","2026-01-22T18:05:00.131798Z",213477,"/data/local-files/?d=/share/ju/nexar_data/2023/2023-09-29/604222325151236095/frames/f779d5396df282f60447751c54250731.jpg",0.903,"Based on the image provided, there is no evidence of a flood. The road is not submerged in water; instead, it appears to be wet from rain. The vehicles are parked normally, and there is no visible water accumulation on the road surface that would suggest flooding. Therefore, the answer to the question is:

{
  ""flood"": false,
  ""confidence"": 0.95,
  ""reasoning"": ""The road is not submerged in water, and there is no visible water accumulation that would indicate a flood.""
}

The confidence level is high because the image clearly shows the road conditions, and there are no signs of flooding.",False,"no, not flooded",0.9973598718643188,"Based on this road CCTV image, analyze if there is a flood or not. Use this JSON example format:
{
“flood”: true,
“confidence”: 0.95,
“reasoning”: “The road is submerged in water, indicating a flood.”
}
If there is a flood, set “flood” to true; otherwise, set it to false. The “confidence” should be a
float between 0 and 1, indicating your confidence in the prediction. The “reasoning” should be a
short explanation of your decision.","nexar_f779d5396df282f60447751c54250731","2026-01-22T18:05:00.131812Z"
33839,"1","Based on the image provided, there is no visible evidence of a flood on the road. The road surface appears dry, and there are no signs of water accumulation or overflow that would typically indicate a flood. The vehicles are driving normally, and there are no barriers or warning signs that would suggest a flood hazard. Therefore, the answer to the question is:

{
  ""flood"": false,
  ""confidence"": 0.95,
  ""reasoning"": ""The road is dry, and there are no signs of flooding, such as water accumulation or barriers, which indicates that there is no flood.""
}

The confidence level is high because the visual evidence in the image does not support the presence of a flood.","Not Flooded","2026-01-22T18:07:46.926952Z",213478,"/data/local-files/?d=/share/ju/nexar_data/2023/2023-09-29/604222325553889279/frames/92ffd8033415503b94b3b73ede4698d0.jpg",0.714,"Based on the image provided, there is no visible evidence of a flood on the road. The road surface appears dry, and there are no signs of water accumulation or overflow that would typically indicate a flood. The vehicles are driving normally, and there are no barriers or warning signs that would suggest a flood hazard. Therefore, the answer to the question is:

{
  ""flood"": false,
  ""confidence"": 0.95,
  ""reasoning"": ""The road is dry, and there are no signs of flooding, such as water accumulation or barriers, which indicates that there is no flood.""
}

The confidence level is high because the visual evidence in the image does not support the presence of a flood.",False,"no, not flooded",0.996667742729187,"Based on this road CCTV image, analyze if there is a flood or not. Use this JSON example format:
{
“flood”: true,
“confidence”: 0.95,
“reasoning”: “The road is submerged in water, indicating a flood.”
}
If there is a flood, set “flood” to true; otherwise, set it to false. The “confidence” should be a
float between 0 and 1, indicating your confidence in the prediction. The “reasoning” should be a
short explanation of your decision.","nexar_92ffd8033415503b94b3b73ede4698d0","2026-01-22T18:07:46.926970Z"
33655,"1","Based on the image provided, there is no evidence of a flood. The road appears to be dry, and there are no visible signs of water accumulation on the road surface or surrounding areas. The vehicles are driving normally, and there are no barriers or warning signs that would typically indicate a flood. Therefore, the answer to the question is:

{
  ""flood"": false,
  ""confidence"": 0.95,
  ""reasoning"": ""The road is dry, and there are no signs of flooding in the image.""
}

The confidence level is high because the visual evidence in the image does not support the presence of a flood.","Not Flooded","2026-01-22T15:04:17.381858Z",213479,"/data/local-files/?d=/share/ju/nexar_data/2023/2023-09-29/604222325553889279/frames/2c96059bbca79d44efce7537cc85717e.jpg",1.284,"Based on the image provided, there is no evidence of a flood. The road appears to be dry, and there are no visible signs of water accumulation on the road surface or surrounding areas. The vehicles are driving normally, and there are no barriers or warning signs that would typically indicate a flood. Therefore, the answer to the question is:

{
  ""flood"": false,
  ""confidence"": 0.95,
  ""reasoning"": ""The road is dry, and there are no signs of flooding in the image.""
}

The confidence level is high because the visual evidence in the image does not support the presence of a flood.",False,"no, not flooded",0.9981797337532043,"Based on this road CCTV image, analyze if there is a flood or not. Use this JSON example format:
{
“flood”: true,
“confidence”: 0.95,
“reasoning”: “The road is submerged in water, indicating a flood.”
}
If there is a flood, set “flood” to true; otherwise, set it to false. The “confidence” should be a
float between 0 and 1, indicating your confidence in the prediction. The “reasoning” should be a
short explanation of your decision.","nexar_2c96059bbca79d44efce7537cc85717e","2026-01-22T15:04:17.381879Z"
33598,"1","Based on the image provided, there is no evidence of a flood. The road appears to be dry, and the vehicles are driving on it without any visible water accumulation around them. The raindrops on the windshield suggest recent or ongoing rain, but they do not indicate a flood. Therefore, the answer to the question is:

{
  ""flood"": false,
  ""confidence"": 0.95,
  ""reasoning"": ""The road is not submerged in water, and there are no signs of flooding in the visible area of the image.""
}

The confidence level of 0.95 indicates a high level of certainty in the assessment that there is no flood present in the image.","Not Flooded","2026-01-22T15:01:29.492778Z",213480,"/data/local-files/?d=/share/ju/nexar_data/2023/2023-09-29/604222352128999423/frames/dbdf7c0fd1ecb069643414cdb2aebe6b.jpg",1.085,"Based on the image provided, there is no evidence of a flood. The road appears to be dry, and the vehicles are driving on it without any visible water accumulation around them. The raindrops on the windshield suggest recent or ongoing rain, but they do not indicate a flood. Therefore, the answer to the question is:

{
  ""flood"": false,
  ""confidence"": 0.95,
  ""reasoning"": ""The road is not submerged in water, and there are no signs of flooding in the visible area of the image.""
}

The confidence level of 0.95 indicates a high level of certainty in the assessment that there is no flood present in the image.",False,"no, not flooded",0.997766375541687,"Based on this road CCTV image, analyze if there is a flood or not. Use this JSON example format:
{
“flood”: true,
“confidence”: 0.95,
“reasoning”: “The road is submerged in water, indicating a flood.”
}
If there is a flood, set “flood” to true; otherwise, set it to false. The “confidence” should be a
float between 0 and 1, indicating your confidence in the prediction. The “reasoning” should be a
short explanation of your decision.","nexar_dbdf7c0fd1ecb069643414cdb2aebe6b","2026-01-22T15:01:29.492800Z"
33740,"1","Based on the image provided, the road is indeed submerged in water, which is a clear indication of a flood. The water level reaches the wheels of the vehicles, and the presence of traffic cones and barriers suggests that the flooding is significant enough to warrant road closure. Therefore, the answer to the question is:

{
  ""flood"": true,
  ""confidence"": 0.95,
  ""reasoning"": ""The road is submerged in water, indicating a flood.""
}

The confidence level of 0.95 is high, as the visual evidence is strong and there are no visible signs of the water receding or being contained, which would suggest that the flood is not in its initial stages.","Not Flooded","2026-01-22T18:04:27.075406Z",213481,"/data/local-files/?d=/share/ju/nexar_data/2023/2023-09-29/604222325151236095/frames/2af275b234e84531767be38f33c8a1f0.jpg",0.857,"Based on the image provided, the road is indeed submerged in water, which is a clear indication of a flood. The water level reaches the wheels of the vehicles, and the presence of traffic cones and barriers suggests that the flooding is significant enough to warrant road closure. Therefore, the answer to the question is:

{
  ""flood"": true,
  ""confidence"": 0.95,
  ""reasoning"": ""The road is submerged in water, indicating a flood.""
}

The confidence level of 0.95 is high, as the visual evidence is strong and there are no visible signs of the water receding or being contained, which would suggest that the flood is not in its initial stages.",True,"yes, flooded",0.9988977909088136,"Based on this road CCTV image, analyze if there is a flood or not. Use this JSON example format:
{
“flood”: true,
“confidence”: 0.95,
“reasoning”: “The road is submerged in water, indicating a flood.”
}
If there is a flood, set “flood” to true; otherwise, set it to false. The “confidence” should be a
float between 0 and 1, indicating your confidence in the prediction. The “reasoning” should be a
short explanation of your decision.","nexar_2af275b234e84531767be38f33c8a1f0","2026-01-22T18:04:27.075423Z"
33475,"1","Based on the image provided, there is no evidence of a flood. The road appears to be dry, and there are no visible signs of water accumulation on the street or the surrounding areas. The vehicles are parked normally, and there is no indication of water damage or flood-related obstruction. Therefore, the answer to the question is:

{
  ""flood"": false,
  ""confidence"": 0.95,
  ""reasoning"": ""The road is dry, and there are no signs of flooding in the image.""
}

The confidence level is high because the image clearly shows no flood-related issues, and the reasoning is based on the visible evidence in the image.","Not Flooded","2026-01-22T14:56:37.869866Z",213482,"/data/local-files/?d=/share/ju/nexar_data/2023/2023-09-29/604222321930010623/frames/9dfa14a973d32212033b56c747eb5755.jpg",1.524,"Based on the image provided, there is no evidence of a flood. The road appears to be dry, and there are no visible signs of water accumulation on the street or the surrounding areas. The vehicles are parked normally, and there is no indication of water damage or flood-related obstruction. Therefore, the answer to the question is:

{
  ""flood"": false,
  ""confidence"": 0.95,
  ""reasoning"": ""The road is dry, and there are no signs of flooding in the image.""
}

The confidence level is high because the image clearly shows no flood-related issues, and the reasoning is based on the visible evidence in the image.",False,"no, not flooded",0.997510552406311,"Based on this road CCTV image, analyze if there is a flood or not. Use this JSON example format:
{
“flood”: true,
“confidence”: 0.95,
“reasoning”: “The road is submerged in water, indicating a flood.”
}
If there is a flood, set “flood” to true; otherwise, set it to false. The “confidence” should be a
float between 0 and 1, indicating your confidence in the prediction. The “reasoning” should be a
short explanation of your decision.","nexar_9dfa14a973d32212033b56c747eb5755","2026-01-22T14:56:37.869887Z"
33751,"1","Based on the image provided, there is no evidence of a flood. The road is dry, and there are no visible signs of water accumulation on the road surface or the surrounding areas. The vehicles are driving normally, and there are no barriers or diversions that would typically be in place during a flood. Therefore, the answer to the question is:

{
  ""flood"": false,
  ""confidence"": 0.95,
  ""reasoning"": ""The road is dry, and there are no indications of flooding in the image.""
}

The confidence level is high because the image clearly shows no signs of flooding, and the reasoning is based on the visible evidence in the image.","Not Flooded","2026-01-22T18:04:42.107920Z",213483,"/data/local-files/?d=/share/ju/nexar_data/2023/2023-09-29/604222352263217151/frames/0ff8429d118d0115f9588f5d797b8837.jpg",0.734,"Based on the image provided, there is no evidence of a flood. The road is dry, and there are no visible signs of water accumulation on the road surface or the surrounding areas. The vehicles are driving normally, and there are no barriers or diversions that would typically be in place during a flood. Therefore, the answer to the question is:

{
  ""flood"": false,
  ""confidence"": 0.95,
  ""reasoning"": ""The road is dry, and there are no indications of flooding in the image.""
}

The confidence level is high because the image clearly shows no signs of flooding, and the reasoning is based on the visible evidence in the image.",False,"no, not flooded",0.9968242049217224,"Based on this road CCTV image, analyze if there is a flood or not. Use this JSON example format:
{
“flood”: true,
“confidence”: 0.95,
“reasoning”: “The road is submerged in water, indicating a flood.”
}
If there is a flood, set “flood” to true; otherwise, set it to false. The “confidence” should be a
float between 0 and 1, indicating your confidence in the prediction. The “reasoning” should be a
short explanation of your decision.","nexar_0ff8429d118d0115f9588f5d797b8837","2026-01-22T18:04:42.107938Z"
33960,"1","Based on the image provided, there is no evidence of a flood. The road is dry, and there are no visible signs of water accumulation on the streets or sidewalks. The vehicles are driving normally, and there are no barriers or signs indicating a flood warning. Therefore, the answer to the question is:

{
  ""flood"": false,
  ""confidence"": 0.95,
  ""reasoning"": ""The road is dry, and there are no signs of flooding in the image.""
}

The confidence level is high because the visual evidence is clear, and there are no indicators of a flood in the image.","Not Flooded","2026-01-22T18:25:39.139483Z",213484,"/data/local-files/?d=/share/ju/nexar_data/2023/2023-09-29/604222352128999423/frames/269b6b7b1639c1ed7732c9f9aa347a18.jpg",0.772,"Based on the image provided, there is no evidence of a flood. The road is dry, and there are no visible signs of water accumulation on the streets or sidewalks. The vehicles are driving normally, and there are no barriers or signs indicating a flood warning. Therefore, the answer to the question is:

{
  ""flood"": false,
  ""confidence"": 0.95,
  ""reasoning"": ""The road is dry, and there are no signs of flooding in the image.""
}

The confidence level is high because the visual evidence is clear, and there are no indicators of a flood in the image.",False,"no, not flooded",0.9964107275009156,"Based on this road CCTV image, analyze if there is a flood or not. Use this JSON example format:
{
“flood”: true,
“confidence”: 0.95,
“reasoning”: “The road is submerged in water, indicating a flood.”
}
If there is a flood, set “flood” to true; otherwise, set it to false. The “confidence” should be a
float between 0 and 1, indicating your confidence in the prediction. The “reasoning” should be a
short explanation of your decision.","nexar_269b6b7b1639c1ed7732c9f9aa347a18","2026-01-22T18:25:39.139501Z"
33629,"1","Based on the image provided, the road is indeed submerged in water, which is a clear indication of a flood. The water level reaches the wheels of the car, which is a significant depth for a road to be considered flooded. Therefore, the answer to the question is:

{
  ""flood"": true,
  ""confidence"": 0.95,
  ""reasoning"": ""The road is submerged in water, indicating a flood.""
}

The confidence level of 0.95 is high, as the visual evidence of the flood is strong and unmistakable. The reasoning is straightforward: the presence of water on the road surface to a depth that affects the vehicle's movement is a clear sign of a flood.","Not Flooded","2026-01-22T15:03:08.813759Z",213485,"/data/local-files/?d=/share/ju/nexar_data/2023/2023-09-29/604222322869534719/frames/771e158d20628dc26607801ba3ff97bf.jpg",1.114,"Based on the image provided, the road is indeed submerged in water, which is a clear indication of a flood. The water level reaches the wheels of the car, which is a significant depth for a road to be considered flooded. Therefore, the answer to the question is:

{
  ""flood"": true,
  ""confidence"": 0.95,
  ""reasoning"": ""The road is submerged in water, indicating a flood.""
}

The confidence level of 0.95 is high, as the visual evidence of the flood is strong and unmistakable. The reasoning is straightforward: the presence of water on the road surface to a depth that affects the vehicle's movement is a clear sign of a flood.",True,"yes, flooded",0.9984553456306458,"Based on this road CCTV image, analyze if there is a flood or not. Use this JSON example format:
{
“flood”: true,
“confidence”: 0.95,
“reasoning”: “The road is submerged in water, indicating a flood.”
}
If there is a flood, set “flood” to true; otherwise, set it to false. The “confidence” should be a
float between 0 and 1, indicating your confidence in the prediction. The “reasoning” should be a
short explanation of your decision.","nexar_771e158d20628dc26607801ba3ff97bf","2026-01-22T15:03:08.813781Z"
